date_index,gps_roll,z_roll,vel_fill
2007-06-14 06:00:00,0.012732290097986737,0.00705454545454544,
2007-06-14 18:00:00,0.08374740020076141,0.009579738562091501,0.07101511010277467
2007-06-15 06:00:00,0.10126061404185341,0.0074884955752212295,0.017513213841092
2007-06-15 18:00:00,0.1525493833967419,0.00013934426229508055,0.05128876935488849
2007-06-16 06:00:00,0.18974267627568153,-0.002872727272727282,0.03719329287893963
2007-06-16 18:00:00,0.2151331142239988,0.007106128133704718,0.025390437948317274
2007-06-17 06:00:00,0.2453947211079467,0.007602777777777762,0.030261606883947884
2007-06-17 18:00:00,0.28793402419248115,0.006538888888888863,0.04253930308453446
2007-06-18 06:00:00,,,
2007-06-18 18:00:00,0.3813763110539643,0.021428089887640427,
2007-06-19 06:00:00,0.4001517630905619,0.021569444444444405,0.018775452036597584
2007-06-19 18:00:00,0.4434362277708033,0.013141666666666654,0.04328446468024144
2007-06-20 06:00:00,0.48109899863321914,0.00723333333333331,0.03766277086241582
2007-06-20 18:00:00,0.5151245513550639,0.02171666666666663,0.03402555272184471
2007-06-21 06:00:00,0.5420787842756162,0.008463888888888858,0.026954232920552323
2007-06-21 18:00:00,0.5737072998183431,0.005844444444444426,0.03162851554272694
2007-06-22 06:00:00,0.6018769738186948,0.0012361111111111192,0.02816967400035164
2007-06-22 18:00:00,0.6402666620163749,0.0006472222222222179,0.03838968819768018
2007-06-23 06:00:00,0.6772398336511872,0.004441666666666672,0.036973171634812285
2007-06-23 18:00:00,0.7201229301052946,0.0098472222222222,0.04288309645410737
2007-06-24 06:00:00,0.7559119597270896,0.009174999999999982,0.03578902962179498
2007-06-24 18:00:00,0.7956612584200317,0.014522222222222197,0.03974929869294208
2007-06-25 06:00:00,0.8327051269231893,0.008080555555555527,0.03704386850315766
2007-06-25 18:00:00,0.8654713550471301,0.008102777777777766,0.03276622812394081
2007-06-26 06:00:00,0.8944134088467315,0.004761111111111088,0.028942053799601353
2007-06-26 18:00:00,0.9268869265826789,0.004027777777777777,0.03247351773594742
2007-06-27 06:00:00,0.9495601633134527,0.002200395256916997,0.022673236730773816
2007-06-27 18:00:00,1.0013120814098644,0.004034020618556711,0.051751918096411664
2007-06-28 06:00:00,1.0318667828388406,0.0007035714285714126,0.030554701428976205
2007-06-28 18:00:00,1.0558941711872787,0.0050194444444444245,0.024027388348438095
2007-06-29 06:00:00,1.0847568440860638,0.00752777777777775,0.02886267289878508
2007-06-29 18:00:00,1.122141892426862,0.012697222222222204,0.037385048340798255
2007-06-30 06:00:00,1.1552950334974315,0.01034805194805193,0.033153141070569436
2007-06-30 18:00:00,1.1929620247448218,0.01638055555555553,0.03766699124739037
2007-07-01 06:00:00,1.2398169749845516,0.01086923076923077,0.04685495023972974
2007-07-01 18:00:00,1.2545715406123532,0.015172222222222179,0.014754565627801641
2007-07-02 06:00:00,1.2830368628513429,0.01240833333333331,0.028465322238989677
2007-07-02 18:00:00,1.316891450852214,0.011763888888888865,0.033854588000871155
2007-07-03 06:00:00,1.345072897666707,0.005897222222222208,0.028181446814492972
2007-07-03 18:00:00,1.3738230413130925,0.007508333333333319,0.028750143646385506
2007-07-04 06:00:00,1.4038471169967395,0.003938888888888886,0.030024075683646956
2007-07-04 18:00:00,1.434522445678013,0.015819444444444435,0.03067532868127354
2007-07-05 06:00:00,1.4645495948653908,0.03219444444444444,0.03002714918737781
2007-07-05 18:00:00,1.5211854249180268,0.05453055555555557,0.05663583005263595
2007-07-06 06:00:00,1.5764187199798623,0.06458611111111111,0.0552332950618355
2007-07-06 18:00:00,1.6470236972794547,0.08344166666666664,0.07060497729959248
2007-07-07 06:00:00,1.724730453152549,0.10411111111111113,0.07770675587309417
2007-07-07 18:00:00,1.8131082818259674,0.1212000000000002,0.08837782867341848
2007-07-08 06:00:00,1.8668562469962804,0.07911944444444442,0.053747965170312995
2007-07-08 18:00:00,1.9029123058209172,0.025691666666666637,0.036056058824636805
2007-07-09 06:00:00,1.9456866695914519,0.008402777777777757,0.042774363770534674
2007-07-09 18:00:00,1.9761493886076753,0.01458055555555555,0.03046271901622344
2007-07-10 06:00:00,2.008655744678705,0.002202777777777784,0.032506356071029696
2007-07-10 18:00:00,2.044272175332188,-6.666666666668037e-05,0.03561643065348319
2007-07-11 06:00:00,2.0825639138162577,0.01176511627906975,0.038291738484069526
2007-07-11 18:00:00,2.1149110269386333,0.019547222222222195,0.03234711312237559
2007-07-12 06:00:00,2.145654108630651,0.016736111111111077,0.030743081692017782
2007-07-12 18:00:00,2.1841707568626134,0.011102777777777762,0.038516648231962325
2007-07-13 06:00:00,2.2173410278961407,0.007663888888888873,0.03317027103352732
2007-07-13 18:00:00,2.2689943569056417,0.02377777777777776,0.051653329009500926
2007-07-14 06:00:00,2.304760959249522,0.022611111111111082,0.035766602343880294
2007-07-14 18:00:00,2.3460102384141264,0.025047222222222196,0.04124927916460441
2007-07-15 06:00:00,,,
2007-07-15 18:00:00,2.4227818586267036,0.010716023738872376,
2007-07-16 06:00:00,2.4534122348599294,0.00693055555555553,0.030630376233225842
2007-07-16 18:00:00,2.489232203729798,0.00916944444444444,0.03581996886986838
2007-07-17 06:00:00,2.5204827481594436,0.00424444444444442,0.03125054442964581
2007-07-17 18:00:00,2.560610541123971,0.00540833333333333,0.0401277929645274
2007-07-18 06:00:00,2.5919141473562757,0.004924999999999971,0.03130360623230466
2007-07-18 18:00:00,2.628695657024543,0.004833130699088121,0.03678150966826754
2007-07-19 06:00:00,2.657791285249909,-0.0012416666666666687,0.02909562822536582
2007-07-19 18:00:00,2.6902922482804232,-0.005791666666666684,0.032500963030514196
2007-07-20 06:00:00,2.7239710729845505,-0.011139039039039057,0.03367882470412731
2007-07-20 18:00:00,,,
2007-07-21 06:00:00,2.7984691802478925,-0.01569722222222227,
2007-07-21 18:00:00,2.8316813475681886,-0.02094444444444449,0.03321216732029608
2007-07-22 06:00:00,2.8662676431803864,-0.01976111111111115,0.03458629561219784
2007-07-22 18:00:00,2.9058838073189888,-0.023583333333333362,0.03961616413860236
